"ID"	Library_1	Library_10	Library_11	Library_12	Library_2	Library_3	Library_4	Library_5	Library_6	Library_7	Library_8	Library_9
TRANK1	0.0128784	0.0189003	0.00574827	0.0189604	0.0146029	0.00248777	0.0160728	0.0140468	0.0123668	0.00546505	0.010796	0.00959372
TRAP1	42.5952	49.8318	33.5768	35.4986	43.9843	52.4538	43.3328	56.7031	55.4299	51.8613	53.336	53.9465
TRAPPC1	9.90751	15.4006	11.2918	9.91724	12.0113	14.5102	11.8163	11.9831	13.9272	16.0303	15.0802	11.5255
TRAPPC10	2.8035	2.56372	2.54296	2.968	3.14403	2.76574	2.84261	3.0053	2.77872	3.1835	3.0272	2.31116
TRAPPC2	1.23448	0.976536	0.990449	1.03301	1.41596	1.06195	1.27947	0.803586	0.85665	1.22965	0.923076	1.276
TRAPPC2L	16.4607	10.3958	11.8787	14.2965	14.6724	21.5652	15.919	17.7441	19.8419	20.4852	19.6461	9.54103
TRAPPC2P1	2.41045	5.43606	7.48436	6.10043	2.49488	4.4325	4.67581	3.34779	3.86113	5.28425	4.6588	4.13265
TRAPPC3	26.8997	20.4538	18.6002	18.8725	24.4716	28.2944	24.8192	26.1499	29.0377	26.8815	25.0696	18.1214
TRAPPC4	30.285	15.4517	14.6773	15.3265	24.0216	26.2656	21.4041	29.3662	26.9642	27.1532	28.2119	14.4135
TRAPPC5	10.0356	14.6537	15.1482	13.1853	6.31809	12.1465	9.7421	9.50956	10.7619	12.0401	13.7667	12.0469
TRAPPC6A	1.35866	5.15108	6.06439	4.90076	1.05916	2.42774	1.51932	1.85241	1.46778	2.66659	2.88301	5.10283
TRAPPC6B	5.18852	7.76998	10.7232	9.21579	5.70471	4.43634	5.13782	5.13419	5.32709	5.39173	5.20734	8.55633
TRAPPC8	8.84312	9.56635	9.51009	9.38085	7.72106	8.37575	9.21914	8.12057	8.43741	7.46903	7.80711	10.1022
TRAPPC9	2.16305	3.59598	1.60551	1.88153	2.42478	2.36062	2.18336	2.1406	2.34198	1.96531	2.19404	3.45197
TRAT1	0.0341383	0.0194838	0	0	0	0.0153875	0	0	0.0637434	0	0.0166939	0.0395597
TRDMT1	1.68257	1.32617	1.07335	1.09887	1.35297	1.21398	1.37797	1.42403	1.65735	1.06085	1.09973	1.24622
TRDN	0.0258612	0.00737991	0.0202005	0.00888406	0.0085529	0	0	0.00548478	0.0193153	0.0512139	0.0126464	0.00749203
TREH	0	0	0.0162614	0	0	0	0.0303125	0	0	0	0	0.0180933
TREM1	0.0209654	0	0	0	0.0416024	0	0	0.0266787	0	0	0	0
TREM2	0	0	0	0	0	0	0	0	0	0	0	0
TREML1	0	0.0336991	0	0	0	0	0.0286576	0	0.02205	0	0	0
TREML2	0.00513255	0	0.00801821	0	0	0	0.00747325	0	0.00575013	0	0.0075296	0
TREML2P1	0	0	0	0	0	0	0	0	0	0	0	0
TREML3	0	0	0	0	0	0	0	0	0	0.0251959	0	0.0294871
TREML4	0.00931794	0	0	0	0	0	0	0.0118572	0.0208783	0.0138395	0.0136697	0.0323931
TRERF1	1.59348	1.73404	1.74119	2.09271	2.24957	2.13361	2.25808	1.64816	1.98259	1.72835	1.89721	1.64173
TREX1	0.942575	0.750506	0.584102	0.611171	0.76797	0.856773	0.394207	1.05696	0.744389	0.863487	1.21581	0.81441
TREX2	0.169059	0.105259	0.12005	0.253426	0.153015	0.145476	0.0447562	0.21513	0.0860916	0.182615	0.315655	0.0801439
TRH	0.00959609	0.0328608	0	0	0	0	0.0139724	0	0	0	0.0140777	0
TRHDE	0.125067	0.118966	0.103119	0.136053	0.137876	0.10335	0.151753	0.154729	0.120655	0.118678	0.137608	0.150967
TRHR	0	0	0	0.028581	0.0275156	0	0.0201901	0	0	0	0.0203424	0.0241027
TRIAP1	22.0618	11.0895	11.6261	8.86827	15.4781	20.896	18.392	25.1789	23.8844	20.1011	20.6418	11.8385
TRIB1	1.29604	0.945728	1.662	1.78665	1.5491	0.999045	1.09028	1.11611	1.11869	1.47498	1.43351	1.35695
TRIB2	0.197007	0.337503	0.836128	0.891439	0.323558	0.432174	0.359491	0.30002	0.301946	0.546206	0.44569	0.321211
TRIB3	5.8664	34.546	30.0058	27.9923	4.65161	6.04296	5.04289	6.30088	6.04616	10.2909	9.43762	34.552
TRIL	0	0	0	0.0157263	0.0151401	0	0.00555468	0.0145635	0.0128218	0	0.00559656	0.0066311
TRIM10	0.0320812	0.0769011	0.017	0.039675	0	0.0445477	0.00934237	0.0138473	0.0243825	0.0190595	0	0.111562
TRIM11	5.27734	3.42401	4.5803	4.35114	4.95001	5.56782	4.744	6.41711	5.45269	6.53673	6.85988	3.50404
TRIM13	2.13961	1.66076	1.90886	1.72509	2.20655	1.85667	1.69473	2.42369	2.19748	2.158	2.07643	1.73043
TRIM14	4.99984	3.5999	1.42268	1.4506	4.40833	4.6724	4.23274	4.42781	4.85669	3.12351	3.4774	3.64131
TRIM15	0.104073	0.0593976	0.0135488	0.035752	0.0344193	0.0469098	0.0378838	0.110361	0.0388651	0	0.0508925	0.1206
TRIM16	0.731367	0.785962	0.810179	0.575581	0.699254	0.70127	0.687349	0.727617	0.558661	0.543133	0.624253	0.762762
TRIM16L	1.32363	2.93458	1.96322	2.28668	1.39039	1.46478	1.54451	1.90723	1.62497	1.57645	1.5847	2.43624
TRIM17	0.00936489	0.0160345	0	0	0.0185831	0.0250185	0	0.0275413	0	0	0.047627	0
TRIM2	32.7353	40.7948	43.2741	40.0084	24.2446	29.5035	31.4498	28.1711	31.51	30.6475	27.231	40.2168
TRIM21	2.60311	2.91116	3.89121	2.906	1.50795	2.52939	2.43137	2.1043	2.19643	2.33162	1.93629	2.3116
TRIM22	0.0187602	0.0107071	0.00976925	0.0128894	0.0619124	0	0.109263	0.00795754	0.0210176	0.0278637	0.0275218	0.0217395
TRIM23	1.41781	2.58245	2.90548	2.38303	1.1427	1.91985	1.53584	1.68568	1.45692	1.70181	1.80054	2.99737
TRIM24	3.59207	3.66114	4.39445	3.8669	4.46883	4.01683	3.72378	4.11041	5.29812	4.39601	4.4186	3.5761
TRIM25	11.935	9.41031	8.85407	8.6689	12.4648	12.4419	11.8352	12.7725	12.6069	10.6606	10.4962	9.94894
TRIM26	6.80807	4.70607	5.14995	4.83518	5.5217	6.81339	5.92612	6.76318	6.71737	7.5855	7.39722	4.00471
TRIM27	14.9345	11.052	8.60806	7.9678	11.2056	12.8175	11.0984	14.3846	14.9711	12.8224	13.3247	9.41099
TRIM28	137.661	76.3689	67.9701	66.1197	112.047	146.47	123.962	152.563	144.141	151.801	156.572	67.2713
TRIM29	0	0	0.00998094	0	0.0253556	0.0172785	0.0186052	0.0162599	0.0143153	0.00948916	0	0.0111053
TRIM3	1.25498	0.877479	1.28592	1.16899	0.908514	1.10775	0.809692	1.2275	1.18697	1.18504	1.11119	1.21106
TRIM31	0.047578	0.0651704	0.0446093	0.11768	0.0188822	0.0386016	0.0138552	0.0242174	0.0106606	0.0565324	0.0697983	0.0827007
TRIM32	4.7294	3.28997	5.50359	5.50779	4.01723	4.31971	4.17063	4.42514	5.35509	5.18592	4.87767	3.82035
TRIM33	5.74455	6.22736	6.56793	7.85036	6.6824	6.40161	7.04887	6.06872	7.05858	5.97818	5.89276	6.33135
TRIM34	0.39656	1.02149	1.12889	0.865908	0.512862	0.52822	0.486829	0.389161	0.373871	0.174999	0.299491	1.25402
TRIM35	2.80275	1.87066	1.59927	1.68355	2.23675	2.30869	2.03456	3.0055	2.86196	2.35949	2.75389	1.53342
TRIM36	0.322726	0.461473	2.93119	2.65225	0.385521	0.476233	0.449514	0.171484	0.199677	0.677939	0.615303	0.612056
TRIM37	9.76581	11.5893	9.75115	9.71089	7.89981	8.83438	8.25103	9.92775	9.42976	9.53736	9.50885	10.8543
TRIM38	0.0176955	0.0201988	0.285659	0.206684	0.0585233	0.0319088	0.0343541	0.0150119	0.0330413	0.00876079	0.0519197	0.07177
TRIM39	1.77321	2.44055	2.71782	2.6686	1.88033	2.04318	1.75449	2.05686	1.80096	2.37253	1.87745	2.11669
TRIM39-RPP21	0.409397	1.06098	1.02709	0.810315	1.15001	1.12991	0.282703	1.17072	1.02489	1.33264	1.4518	1.13969
TRIM4	1.89629	3.7947	5.43665	4.86047	2.28456	2.2189	2.60002	2.29219	2.08889	2.22888	2.04997	3.68845
TRIM40	0	0	0	0	0	0	0.0146502	0	0.0112723	0	0	0.0174892
TRIM41	7.25886	7.9476	6.13742	6.73816	5.78792	7.12845	6.05868	8.61368	7.12922	7.85468	8.03975	7.2925
TRIM42	0	0	0.0117981	0.0311325	0	0.0102122	0	0	0	0	0.0110792	0
TRIM43	0.0118696	0	0	0.073396	0	0.0321007	0	0	0	0.0176294	0	0
TRIM43B	0	0	0	0	0	0	0	0	0	0	0	0
TRIM44	12.1603	14.5375	13.4654	13.546	11.4354	12.5153	11.7349	12.386	12.5935	11.85	11.2157	15.1907
TRIM45	1.16117	1.71506	1.14551	0.889492	0.957434	0.757613	0.769309	0.816084	1.05638	1.1879	0.893385	1.70441
TRIM46	0.607946	1.04057	0.819058	0.835108	0.791797	0.954798	0.938533	0.7343	0.701501	1.26739	1.05392	0.746938
TRIM47	0.0170465	0.029187	0.0666029	0.0878396	0	0.034576	0.0620514	0.0216919	0.00954883	0.063296	0.0375116	0.0296304
TRIM48	0	0	0	0.0275129	0	0.0180497	0	0	0	0	0.0195822	0
TRIM49	0	0	0	0	0.017695	0	0	0	0	0	0	0
TRIM49L1	0.0233937	0	0	0.0241093	0	0.0158168	0.0510937	0	0	0	0	0
TRIM49L2	0	0	0	0.0183801	0	0	0	0	0	0.0132445	0	0
TRIM5	1.26733	2.08391	1.63595	1.72386	1.86003	1.64685	1.55583	1.52177	1.53618	1.39124	1.60009	2.46495
TRIM50	0.00942264	0	0	0.0388434	0.0186977	0.0127415	0.0137198	0.0119904	0.0105564	0	0.0138233	0.0163785
TRIM52	1.90457	1.98637	2.51555	2.48882	1.71787	2.30616	2.54626	1.5207	1.70842	2.58755	2.26065	1.73052
TRIM53	0.0334735	0	0.0174378	0.0230071	0.0442477	0.045281	0	0.0141875	0.0125052	0.033138	0	0
TRIM54	0.0696269	0.102184	0.218116	0.123011	0.0197377	0.094151	0.116171	0.0633174	0.0668613	0.251147	0.0583683	0.0864473
TRIM55	0.0935396	0.437553	0.377098	0.321069	0.249387	0.389719	0.16856	0.128899	0.187768	0.34286	0.205787	0.0730377
TRIM56	1.30706	1.79815	2.44378	2.52492	1.43244	1.76082	1.60847	1.49694	1.74786	2.03061	2.59599	2.09127
TRIM58	0.594815	0.236992	0.403246	0.300716	0.690362	0.627484	0.855172	0.599804	0.620274	0.455609	0.554726	0.305617
TRIM59	0.0099526	0.00855517	0.0777411	0.030771	0	0.00672906	0	0.0063324	0.00557508	0.00739107	0.0292015	0.0172997
TRIM6	0.0282633	0.0158644	4.43809e-026	0.069506	0.0347365	0.0418324	0.0254465	0.037178	0.0470056	1.52003e-020	0.0098941	0.0117231
TRIM6-TRIM34	0.003982	0.0126033	0.0497671	2.81776e-010	0.00209652	0.0314886	0.00166868	0.0211996	8.48299e-007	0.019584	1.94144e-010	2.01004e-010
TRIM60	0.0104713	0.0179289	0	0	0	0.0424786	0	0.0133249	0	0	0	0.0182013
TRIM61	0	0	0	0.0754864	0.0242242	0.033015	0	0.0310688	0	0.0181315	0	0.0424391
TRIM62	0.693015	0.533312	1.5114	1.86353	1.06622	1.37237	1.1187	0.63901	0.714697	1.6146	1.42941	0.366604
TRIM63	0	0.0187217	0.0683275	0.0225375	0	0	0.0159209	0	0	0	0.0160409	0.0190062
TRIM64	0	0	0.0196559	0	0	0	0	0.0160107	0.0422877	0	0	0
TRIM64B	0	0	0	0	0	0	0	0	0	0	0	0
TRIM65	4.77594	4.07951	4.33036	3.55695	5.46551	5.05115	4.40992	5.70616	5.75779	6.27854	6.39177	3.86648
TRIM66	0.441019	1.38266	0.692061	0.644056	0.557259	0.610174	0.590745	0.475637	0.536181	0.452449	0.577378	1.09004
TRIM67	0.00679001	0.0116258	0.00707168	0.0233256	0.0314386	0.0244842	0.0131821	0.00864036	0.00507134	0.00336163	0.00332037	0.0157366
TRIM68	0.970252	1.80137	1.77142	1.91553	1.17142	1.38541	1.07232	1.02662	1.06735	1.19838	1.04734	2.05158
TRIM69	0.0270901	0.244066	0.270055	0.474614	0.107512	0.0183159	0.0197222	0.103417	0.0341078	0.120707	0.0297698	0.211896
TRIM7	3.85668	9.1034	12.2466	10.6224	3.09607	7.53897	6.32131	5.3729	3.90931	7.42867	8.1556	7.88676
TRIM71	0.706863	0.789319	0.835413	1.16557	0.768412	1.04726	0.734124	0.688306	0.757487	1.2142	1.2808	0.598312
TRIM72	0.0268887	0.0153462	0.252038	0.0923703	0.0533563	0.0121198	0.0391512	0.0114054	0.0100414	0.106501	0.22353	0.077897
TRIM73	0.00714376	0.0122315	0.066961	0.0883471	0.0708782	0.0193199	0	0.00909051	0	0.0106103	0.0524004	0.0372521
TRIM74	0.00714376	0.0122315	0.066961	0.0883471	0.0708782	0.0193199	0	0.00909051	0	0.0106103	0.0524004	0.0372521
TRIM77	0	0.0244088	0	0	0	0	0	0	0.0479135	0	0	0
TRIM78P	0.0152475	0.0282605	0.0476402	0.0628556	0.0302563	0.0412361	0.0222012	0	0	0.0268852	0.0261098	0
TRIM8	4.52034	6.43386	7.84074	7.17569	3.96146	5.35544	4.80015	5.41134	5.13509	6.86871	6.01192	5.62208
TRIM9	1.32262	1.28937	3.0957	3.43715	1.46613	2.14572	2.47373	1.27331	1.32598	2.79748	3.13798	1.41037
TRIML1	0.0234506	0	0.0183176	0	0	0	0	0	0	0.0174151	0	0.0203811
TRIML2	0.0299267	0.0508078	0	0.0611634	0	0	0.0216035	0.0377606	0	0.0440735	0	0
TRIO	4.23864	4.66944	4.71543	5.62213	4.56429	4.93318	4.28467	4.10506	4.47944	4.74642	4.79246	4.43002
TRIOBP	3.61487	4.94227	3.95082	4.88965	4.43364	4.34758	3.86857	4.91649	4.2654	5.24694	5.56315	5.33768
TRIP10	7.27916	6.38825	7.4044	6.95267	5.67167	7.78408	5.97721	8.83514	8.62674	7.86789	7.4899	6.41862
TRIP11	5.16932	5.97598	6.68442	6.69111	4.19819	5.53599	5.79513	4.84601	4.9611	5.48858	5.30468	5.98326
TRIP12	55.0949	47.2802	47.1612	48.4991	50.9389	57.4471	55.4932	53.357	56.6107	48.992	50.1268	46.0548
TRIP13	14.0042	5.34518	4.28091	3.8021	12.1403	11.7718	11.3981	13.4527	14.9696	11.7187	11.6598	5.23531
TRIP4	6.19767	6.44353	7.52933	8.27481	6.10142	5.18631	5.51004	5.39365	6.18576	6.01643	5.85996	6.42666
TRIP6	12.1145	9.61347	6.36359	6.3929	10.0806	12.2668	9.95374	15.6783	13.5879	11.8334	13.2341	8.55425
TRIT1	12.7042	11.9409	11.3878	13.8218	9.45453	13.0264	12.1774	12.5777	12.1519	13.984	12.9632	9.93401
TRMT1	14.5025	11.7399	10.976	9.14615	12.6749	16.6007	13.4543	15.6579	15.4442	16.0386	16.8548	12.1337
TRMT11	9.0556	10.53	9.26932	8.66243	8.42286	8.24034	7.66458	9.35724	9.10426	9.10074	8.0742	9.953
TRMT112	70.08	58.7617	40.5896	46.0522	64.7201	68.7153	63.5715	66.4616	75.3798	69.5544	65.9354	57.1621
TRMT12	7.13952	4.57005	4.88863	4.70915	5.96177	6.34127	5.98405	8.27156	7.09874	6.19931	7.22909	4.20643
TRMT1L	10.6408	12.3841	13.681	14.3147	9.1844	10.7632	10.3073	9.4976	10.8333	9.74934	9.3598	12.9138
TRMT2A	7.33671	4.36492	2.17986	1.98324	5.63569	6.63276	5.11947	9.33918	7.93425	6.33918	6.84542	3.8681
TRMT2B	3.45264	3.74681	2.1936	2.11099	3.46215	3.27434	2.88992	3.29078	3.41941	3.39889	2.93062	3.86029
TRMT5	3.2471	2.95495	3.16103	3.1925	4.20298	3.50078	3.76388	4.1086	4.06697	3.29258	3.13246	3.24272
TRMT6	14.475	5.13065	7.10369	6.85136	11.1958	14.0343	14.2414	14.8363	14.761	14.4736	13.3999	5.40014
TRMT61A	7.01031	1.71382	1.38667	1.4232	5.31068	5.30362	4.03418	7.56144	5.76631	4.37136	5.29335	1.7172
TRMT61B	4.66177	3.0821	2.74707	2.61015	4.15726	3.63702	4.4678	3.89227	4.29168	3.38861	3.42513	3.316
TRMU	9.23867	3.43031	8.62672	7.93437	7.79835	11.873	9.63907	10.407	8.7872	11.7455	11.1137	3.31224
TRNAU1AP	3.76077	3.92422	4.28273	4.63565	2.81203	4.25438	3.28514	3.23524	3.13663	4.37944	4.01262	3.70847
TRNP1	1.15852	0.796398	1.9347	1.48907	0.922981	0.936751	0.92222	1.36008	1.15391	1.1465	1.56798	0.584871
TRNT1	8.40458	5.2293	3.58022	3.79213	7.83991	6.77007	7.18018	7.81088	6.32418	6.67215	6.90736	5.16593
TRO	0.00848376	0	0.0132536	0.0171885	0	0.00561745	0.0364269	0.0212234	0	0.0061701	0.0124459	0.0144419
TROAP	8.06513	6.75756	5.12552	5.39955	7.27712	9.84001	8.1626	7.3881	9.52266	9.51375	9.88574	6.52035
TROVE2	21.0827	27.5038	27.2231	26.8117	19.5891	19.3134	19.7786	22.8997	22.4671	20.7951	18.3767	28.3097
TRPA1	0.0037164	0.0127264	0.0174176	0	0.00737461	0.0050254	0.00541127	0.00945833	0	0.0055198	0	0.0129198
TRPC1	2.85519	5.72507	9.53414	9.84093	2.17339	3.02711	3.16498	2.68679	2.49518	3.36761	2.98655	5.73732
TRPC2	0.0162222	0	0	0.0334367	0	0	0	0	0.0181741	0	0	0
TRPC3	0.005777	0.0890222	0.155191	0.0476296	0.0323627	0.0390589	0.0316623	0.0220539	0.0249011	0.0257409	0.01695	0.0755961
TRPC4	10.3037	10.8126	7.51967	7.7974	11.7782	10.279	10.4667	9.72062	10.2005	8.62395	9.33479	10.3327
TRPC4AP	24.0631	27.6372	22.434	22.2939	21.7307	22.4223	20.2601	22.4149	21.5831	25.736	23.8369	22.8687
TRPC5	0.00660553	0.00565498	0	0	0	0.00893213	0.00961797	0.00840561	0	0	0.00484524	0
TRPC6	0.00418216	0.0143214	0.013067	0.00862016	0.0165977	0	0	0.00532185	0.0187415	0.0248463	0.00613535	0
TRPC7	0	0	0	0.0153217	0	0	0.0216471	0	0.00832793	0	0	0
TRPM1	0.00356264	0	0	0	0.028278	0.0144524	0.00518738	0.0045335	0	0.0105829	0.010453	0.0123852
TRPM2	0.0229777	0.0112407	0.0410244	0.0338293	0.0390819	0.0177548	0.0430157	0.0417706	0.04413	0.0438785	0.0192622	0.0285286
TRPM3	0.0181861	0.00556064	0	0.006694	0.0281778	0.00878313	0.00472876	0.00826539	0.00727689	0.024118	0.00952883	0.0112903
TRPM4	0.854188	3.14613	5.58714	5.07498	0.961171	1.0347	0.959597	1.15171	0.866889	1.10569	1.19766	2.79808
TRPM5	0.00982085	0.0672609	0.0997286	0.0101212	0	0	0	0	0.0110025	0.0218797	0	0.0170707
TRPM6	0.114111	0.196657	0.0727623	0.0816011	0.0924228	0.0851255	0.0813805	0.121922	0.0992456	0.0553418	0.0956597	0.184428
TRPM7	13.766	13.7166	14.7858	14.26	12.3434	13.1375	13.8295	13.2288	13.7311	13.6743	13.185	14.9336
TRPM8	0.0205887	0.0235012	0.0107214	0.0070728	0.00680915	0.00928014	0.00499635	0	0	0.0101931	0.00503402	0.00596457
TRPS1	3.07417	4.52939	3.86838	4.01477	2.66325	3.12642	3.26459	2.68669	2.95825	2.7461	2.74813	4.30691
TRPT1	5.48244	7.7678	8.29818	10.3145	6.42924	9.22062	6.86267	6.24172	6.70652	9.13997	8.05661	7.12988
TRPV1	0.607158	0.833456	0.653665	0.680107	0.482003	0.843127	0.645269	0.744363	0.8334	0.906342	0.823968	0.467501
TRPV2	0.027476	0.152894	0.11804	0.0424746	0.0272609	0.0835956	0.050008	0.0874088	0.015391	0.142831	0.070539	0.155217
TRPV3	0.135355	0.511792	0.484586	0.650978	0.0895304	0.106771	0.0985421	0.143534	0.170597	0.134025	0.182023	0.411733
TRPV4	0.391947	0.270218	1.13425	1.21223	0.330995	0.463678	0.410485	0.332285	0.423139	0.63584	0.707042	0.188857
TRPV5	0	0	0	0.015992	0	0	0	0	0	0.0115236	0	0
TRPV6	0	0	0.0520602	0.0137375	0.0132254	0.00901238	0	0	0.00746683	0	0.0195551	0.0347549
TRRAP	5.90828	5.40289	3.61022	4.72779	6.88523	6.78732	6.33149	6.19664	6.63357	6.13404	6.55658	4.98414
TRUB1	9.4798	9.69741	12.6221	10.5839	7.89242	8.33116	9.64315	8.95934	9.51058	9.02696	8.53389	10.8797
TRUB2	18.0489	12.6455	7.9074	8.15775	15.1661	19.2157	15.7192	20.1829	18.8435	17.924	16.8813	10.3529
TRY6	0.022376	4.63264e-018	0	0.0461209	0	0	0	0	0	0	0	0
TSC1	2.2553	3.96653	3.45702	3.22865	2.07539	2.50809	2.26993	2.78186	2.69032	2.80293	2.84068	3.47579
TSC2	4.62376	4.9696	3.93154	3.9523	4.67827	5.13201	4.77431	4.94578	5.02249	5.75297	5.46085	4.46103
TSC22D1	12.3528	29.2445	44.5248	45.0036	10.8643	11.5744	11.81	10.1951	10.5874	15.5705	15.4626	25.8229
TSC22D2	4.51442	4.86125	5.62925	6.50012	5.03127	3.76056	3.81916	4.50192	4.86449	4.42969	4.68475	4.8588
TSC22D3	1.9879	25.2996	44.2211	49.1232	2.47301	3.87222	3.84174	2.28026	2.30564	8.88884	8.58098	25.2988
TSC22D4	3.89145	3.11432	4.80724	4.37101	2.60317	4.27004	3.1367	4.61316	4.43759	5.87131	5.79499	2.70176
TSEN15	27.7619	54.9669	43.3287	39.5643	20.0299	23.2822	25.4383	27.3486	28.6347	26.4391	24.6112	56.0736
TSEN2	7.72291	4.15746	2.08946	2.0414	6.6284	6.77404	6.96679	6.55515	7.63018	5.64702	5.84503	4.70214
TSEN34	10.3845	8.35418	17.3342	15.8968	9.54461	12.254	10.5702	14.5531	12.6009	15.0727	15.5992	8.71533
TSEN54	12.8707	5.12887	3.97532	3.99405	9.78174	10.5453	9.01096	13.4749	13.0728	11.2562	12.2174	4.53467
TSFM	14.514	8.61213	7.32926	5.34665	11.7765	13.8362	11.2438	15.4092	14.5384	12.2698	10.96	9.36676
TSG1	0.00402004	0.0137662	0	0.024858	0.0319085	0.010872	0	0	0.0225188	0.00597078	0	0
TSG101	12.4047	16.821	14.9384	17.7769	11.667	12.3578	13.6038	13.0969	12.9727	13.9924	13.6183	18.3208
TSGA10	0.499129	0.268866	0.819397	0.876203	0.395613	0.384209	0.519625	0.314843	0.370899	0.468446	0.532338	0.419863
TSGA10IP	0	0.0191339	0	0	0	0	0	0.0142204	0	0.0829889	0.0327882	0
TSGA13	0	0.0402918	0.0183299	0.0242546	0.0463088	0	0	0.0297584	0	0	0	0
TSGA14	1.35729	1.39556	0.974843	0.699059	0.966083	0.880254	1.09918	1.4624	1.48562	0.95882	0.746327	1.39866
TSHB	0	0	0	0	0.0662184	0	0	0	0	0	0	0
TSHR	0.0647554	0.0554352	0.00684828	0.0667339	0	0.0237347	0.0235687	0.00557827	0.0196644	0.00651086	0.00643096	0
TSHZ1	1.78049	2.84721	2.24104	2.41723	2.17301	1.91756	1.68546	1.95274	2.0545	2.10223	1.78392	2.55595
TSHZ2	0.164599	0.146361	0.237362	0.146992	0.10678	0.16479	0.136077	0.0967921	0.129438	0.0916767	0.0883613	0.110041
TSHZ3	0.00392594	0.0941077	0.15333	0.283221	0	0	0.00571636	0.0099916	0.0175933	0.017493	0.0172784	0.0818893
TSIX	0.0583431	0.0499475	0.0398774	0.0461694	0.0599537	0.05283	0.0697808	0.0583332	0.0484389	0.0564801	0.0641945	0.0389439
TSKS	0.0212893	0.0364515	0.0665175	0.0219405	0	0.0143939	0.0154992	0.0135455	0.0119255	0.0316201	0	0.0370054
TSKU	3.73329	2.89212	6.48937	5.78005	3.86979	5.58727	5.24016	3.59571	3.73557	6.36942	5.84344	2.20213
TSLP	0.0399533	0.440778	1.01971	0.98936	0.095249	0.086441	0.141219	0.0610092	0.0537128	0.285168	0.04689	0.250304
TSN	22.0537	17.3407	18.0185	16.2503	17.1577	19.5588	19.6337	20.9407	22.3925	18.9366	17.0985	17.7128
TSNARE1	0.22275	1.04016	0.808472	0.834776	0.100457	0.451811	0.162168	0.206397	0.317613	0.526337	0.44561	0.86237
TSNAX	9.993	7.41009	8.75538	8.25241	8.5236	10.3123	10.8882	9.38664	8.84416	10.654	9.13236	7.152
TSNAX-DISC1	0.0762	0.216118	0.0804475	0.128461	0.0293243	0.24949	0.0901574	0.177401	0.0740387	0.202708	0.0445358	0.290177
TSNAXIP1	0.967192	1.20264	1.02248	0.942713	0.954509	1.19426	0.975953	0.802909	0.901566	0.936967	1.05369	0.877236
TSPAN1	0.165767	0.0608197	0.44394	0.269862	0.0704866	0.160109	0.0172403	0.0301343	0.0397956	0.0527583	0.0868515	0.123487
TSPAN10	0.0358738	0.0409487	0.149448	0.0492947	0.118643	0.161698	0.0696453	0.152166	0.0669839	0.213127	0.157883	0.0415708
TSPAN11	0.00346784	0	0	0.00714782	0.00688138	0	0.0252468	0.00441287	0.00777022	0.00515063	0.0101748	0
TSPAN12	3.08886	2.56318	2.30791	2.18628	2.4929	3.0944	2.90817	2.98925	3.49873	2.22344	2.56229	2.18369
TSPAN13	7.0311	6.87393	6.49543	7.00227	5.72799	6.19248	6.60096	6.62841	7.67705	5.25661	5.37063	7.13068
TSPAN14	3.31658	1.99146	3.47003	3.34398	2.92725	2.84315	2.42982	3.34892	3.24399	3.43987	3.42097	2.21226
TSPAN15	0.420048	0.388759	0.283766	0.280797	0.225275	0.230269	0.34713	0.15891	0.368841	0.286646	0.549603	0.315733
TSPAN16	0	0	0.0289735	0.0382271	0	0	0.0270043	0	0	0	0	0.0322374
TSPAN17	9.99735	6.8591	9.11486	8.15416	8.30993	9.55647	7.82897	10.421	9.22934	8.73902	9.7996	7.12244
TSPAN18	0.059222	0.0857997	0.142336	0.197185	0.0451987	0.067761	0.0331654	0.0173919	0.0357324	0.0608951	0.0601479	0.0395924
TSPAN19	0.0756398	0.194265	0.0295416	0.11693	0	0.0511408	0.110135	0.0481262	0.0423706	0.0561721	0	0.262956
TSPAN2	0.00600503	0.0102818	0	0	0.0476641	0.00812012	0.00874361	0.0152829	0.0269103	0	0	0
TSPAN3	18.1502	9.9739	11.9123	10.553	14.6134	17.1505	17.3607	19.1523	19.1201	17.3853	17.0318	9.98498
TSPAN31	2.28354	5.85495	5.45501	5.9518	2.04569	2.47333	2.06599	2.10596	1.95232	1.86198	2.16424	4.87581
TSPAN32	0	0.0240008	0.0218986	0	0.0278156	0	0.0204102	0	0	0	0	0
TSPAN33	1.7859	3.54788	3.89189	4.61915	1.41901	1.62311	1.44483	1.74854	1.90439	1.70032	1.40463	2.95531
TSPAN4	10.1553	10.1643	6.82709	6.48881	7.406	9.15437	7.74193	10.9819	10.683	9.55211	10.2601	8.86086
TSPAN5	1.24982	2.27491	4.24313	4.04935	1.18304	1.24435	1.34838	1.06935	1.23425	1.299	1.3079	2.09234
TSPAN6	5.07586	4.68179	8.07755	6.90169	4.60881	5.18107	5.24407	4.30031	4.76332	5.39219	5.38072	5.65956
TSPAN7	0.1068	0.109718	0.150162	0.286174	0.0635785	0.101154	0.186608	0.0815428	0.143581	0.1269	0.0626716	0.241334
TSPAN8	0.153622	0.0876772	0	0.14073	0.067742	0.0692438	0.0745606	0.130324	0.095615	0.025352	0.175286	0.118679
TSPAN9	2.24796	2.13857	1.78288	1.97458	2.47011	1.97659	1.8585	2.26794	2.23632	2.37421	2.05269	2.05023
